file_path,page_url,canonical_url,meta_robots,h1,title,meta_description,in_sitemap,sitemap_url,has_visible_updated_date,has_json_ld,schema_types,detected_page_type,target_status_suggestion,notes
public/utylizaciya-molochnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-molochnyh-produktiv.html,"noindex, follow",Куди передають молочні продукти на утилізацію,Куди передають молочні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію молочних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-myasnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-myasnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-myasnyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають м’ясні продукти на утилізацію,Куди передають м’ясні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію м’ясних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-napivfabrykatyv.html,https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,https://guide.youreco.com.ua/utylizaciya-napivfabrykatyv.html,"noindex, follow",Куди передають напівфабрикати на утилізацію,Куди передають напівфабрикати на утилізацію — Довідник YOURECO,"Утилізація напівфабрикатів: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-napoyiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають напої на утилізацію,Куди передають напої на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію соків та напоїв»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-nekondicijnoyi-sirovini.html,https://guide.youreco.com.ua/utylizaciya-nekondicijnoyi-sirovini.html,https://guide.youreco.com.ua/utylizaciya-nekondicijnoyi-sirovini.html,"index, follow",Порядок утилізації некондиційної сировини та продукції,Утилізація некондиційної сировини | YOURECO,"Утилізація некондиційної сировини та продукції: прострочені партії, брак, порушення зберігання, рекламації й документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-nekondyciynoyi-produkciyi.html,https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,https://guide.youreco.com.ua/utylizaciya-nekondyciynoyi-produkciyi.html,"noindex, follow",Порядок утилізації некондиційної продукції,Порядок утилізації некондиційної продукції — Довідник YOURECO,"Довідка для підприємств про «утилізацію некондиційної продукції»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-obladnannya.html,https://guide.youreco.com.ua/utylizaciya-obladnannya.html,https://guide.youreco.com.ua/utylizaciya-obladnannya.html,"noindex, follow",Порядок утилізації обладнання для підприємств,Порядок утилізації обладнання для підприємств — Довідник YOURECO,"Хаб-сторінка: як правильно утилізувати обладнання та техніку (промислове обладнання, кабель, батареї, оргтехніка) з документами.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-odyagu-vzuttya.html,https://guide.youreco.com.ua/utylizaciya-odyagu-vzuttya.html,https://guide.youreco.com.ua/utylizaciya-odyagu-vzuttya.html,"index, follow",Куди передають одяг та взуття на утилізацію,Куди передають одяг та взуття на утилізацію — Довідник YOURECO,"Утилізація одягу та взуття для підприємств: списання, брак, надлишки, корпоративна форма, контроль повторного обігу й документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-ofisnih-mebliv-orgtehniki.html,https://guide.youreco.com.ua/utylizaciya-ofisnih-mebliv-orgtehniki.html,https://guide.youreco.com.ua/utylizaciya-ofisnih-mebliv-orgtehniki.html,"index, follow",Порядок утилізації офісних меблів та оргтехніки,Утилізація офісних меблів та оргтехніки | YOURECO,"Утилізація офісних меблів та оргтехніки: WEEE, небезпечні компоненти, захист даних, демонтаж, сортування і документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-ovochiv.html,https://guide.youreco.com.ua/utylizaciya-ovochiv.html,https://guide.youreco.com.ua/utylizaciya-ovochiv.html,"noindex, follow",Куди передають овочі на утилізацію,Куди передають овочі на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію овочів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-paperu-ta-kartonu.html,https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,https://guide.youreco.com.ua/utylizaciya-paperu-ta-kartonu.html,"noindex, follow",Як оформлюється утилізація паперу та картону,Як оформлюється утилізація паперу та картону — Довідник YOURECO,"Довідка для підприємств про «утилізацію паперу та картону»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-parfumeriyi.html,https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,https://guide.youreco.com.ua/utylizaciya-parfumeriyi.html,"noindex, follow",Куди передають парфумерію на утилізацію,Куди передають парфумерію на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію парфумерії»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-partiyi-produktiv.html,https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,https://guide.youreco.com.ua/utylizaciya-partiyi-produktiv.html,"noindex, follow",Документи для утилізації партії продуктів,Документи для утилізації партії продуктів — Довідник YOURECO,"Довідка для підприємств про «утилізацію партії продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-paverbankiv-dbj.html,https://guide.youreco.com.ua/utylizaciya-paverbankiv-dbj.html,https://guide.youreco.com.ua/utylizaciya-paverbankiv-dbj.html,"index, follow",Як оформлюється утилізація павербанків та ДБЖ,Як оформлюється утилізація павербанків та ДБЖ — Довідник YOURECO,"Утилізація павербанків, ДБЖ та акумуляторних блоків: ризики Li-ion/LiPo, зберігання, передача, сортування й документи.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-plastyku-ta-polimeriv.html,https://guide.youreco.com.ua/utylizaciya-plastyku-ta-polimeriv.html,https://guide.youreco.com.ua/utylizaciya-plastyku-ta-polimeriv.html,"index, follow",Порядок утилізації пластику та полімерів для підприємств,Утилізація пластику та полімерів | YOURECO,"Утилізація пластику та полімерів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-produktiv-harchuvannya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-produktiv-harchuvannya-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-produktiv-harchuvannya-napoyiv.html,"index, follow",Порядок утилізації продуктів харчування та напоїв,Утилізація продуктів харчування та напоїв | YOURECO,"Утилізація продуктів харчування, напоїв і жирів: причини списання, класифікація, підготовка, логістика та документи.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-produktiv-na-skladi.html,https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,https://guide.youreco.com.ua/utylizaciya-produktiv-na-skladi.html,"noindex, follow",Порядок утилізації продуктів на складі,Порядок утилізації продуктів на складі — Довідник YOURECO,"Довідка для підприємств про «утилізацію продуктів на складі»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovogo-obladnannya-mehanizmiv.html,"noindex, follow",Порядок утилізації промислового обладнання та механізмів,Утилізація промислового обладнання | YOURECO,"Утилізація промислового обладнання: списання, демонтаж, сортування металу, електроніки й небезпечних компонентів, документи.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-promyslovyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-promyslovyh-vidhodiv.html,"index, follow",Порядок утилізації промислових відходів для підприємств,Утилізація промислових відходів | YOURECO,"Утилізація промислових відходів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-prostrochenoyi-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-prostrochenoyi-kosmetyky.html,"noindex, follow",Куди передають прострочену косметику на утилізацію,Утилізація простроченої косметики | YOURECO,"Утилізація простроченої косметики: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-prostrochenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-prostrochenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-prostrochenyh-produktiv.html,"index, follow",Куди передають прострочені продукти на утилізацію,Утилізація прострочених продуктів | YOURECO,"Утилізація прострочених продуктів: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-pyva.html,https://guide.youreco.com.ua/utylizaciya-pyva.html,https://guide.youreco.com.ua/utylizaciya-pyva.html,"noindex, follow",Куди передають пиво на утилізацію,Куди передають пиво на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію пива»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article; WebPage,service,keep_noindex,missing updated date
public/utylizaciya-rybnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-rybnyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-rybnyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають рибні продукти на утилізацію,Куди передають рибні продукти на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію рибних продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-shyn-pidpryyemstvamy.html,https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,https://guide.youreco.com.ua/utylizaciya-shyn-pidpryyemstvamy.html,"noindex, follow",Документи для утилізації шин підприємствами,Документи для утилізації шин підприємствами — Довідник YOURECO,"Утилізація шин підприємствами: як оформити передачу, які обсяги приймають, логістика та документи для аудиту/перевірок.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-shyn.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,https://guide.youreco.com.ua/utylizaciya-shyn.html,"index, follow",Як оформлюється утилізація шин,Як оформлюється утилізація шин — Довідник YOURECO,"Утилізація шин: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-skla.html,https://guide.youreco.com.ua/utylizaciya-skla.html,https://guide.youreco.com.ua/utylizaciya-skla.html,"noindex, follow",Куди передають скло на утилізацію,Куди передають скло на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію скла»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv-kosmetyky.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації складських залишків косметики,Утилізація залишків косметики | YOURECO,"Утилізація складських залишків косметики: підготовка партії, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-skladskyh-zalyshkiv.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,https://guide.youreco.com.ua/utylizaciya-skladskyh-zalyshkiv.html,"noindex, follow",Порядок утилізації складських залишків,Порядок утилізації складських залишків — Довідник YOURECO,"Довідка для підприємств про «утилізацію складських залишків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-sokiv-ta-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv-ta-napoyiv.html,"noindex, follow",Куди передають соки та напої на утилізацію,Куди передають соки та напої на утилізацію — Довідник YOURECO,"Утилізація соків та напоїв: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка довідника YOURECO.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-sokiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv.html,https://guide.youreco.com.ua/utylizaciya-sokiv.html,"noindex, follow",Куди передають соки на утилізацію,Куди передають соки на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію соків»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-sonyachnih-panelij-vitryakiv.html,https://guide.youreco.com.ua/utylizaciya-sonyachnih-panelij-vitryakiv.html,https://guide.youreco.com.ua/utylizaciya-sonyachnih-panelij-vitryakiv.html,"index, follow",Як оформлюється утилізація сонячних панелей та лопатей ВЕС,Утилізація сонячних панелей та ВЕС | YOURECO,"Утилізація сонячних панелей і лопатей ВЕС: компоненти, демонтаж, логістика, переробка композитів та документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-tary-upakovki.html,https://guide.youreco.com.ua/utylizaciya-tary-upakovki.html,https://guide.youreco.com.ua/utylizaciya-tary-upakovki.html,"index, follow",Як оформлюється утилізація тари та упаковки,Як оформлюється утилізація тари та упаковки — Довідник YOURECO,"Утилізація тари й упаковки: етикетки, плівка, картон, контейнери, піддони, біг-беги, розділення фракцій і документи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-tovariv.html,https://guide.youreco.com.ua/utylizaciya-tovariv.html,https://guide.youreco.com.ua/utylizaciya-tovariv.html,"noindex, follow",Порядок утилізації товарів для підприємств,Порядок утилізації товарів для підприємств — Довідник YOURECO,"Довідник для бізнесу: як списувати та утилізувати товари (продукти, косметика, одяг, меблі, документи) з правильними документами.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-tovary-pid-mitnim-kontrolem.html,https://guide.youreco.com.ua/utylizaciya-tovary-pid-mitnim-kontrolem.html,https://guide.youreco.com.ua/utylizaciya-tovary-pid-mitnim-kontrolem.html,"index, follow",Порядок утилізації товарів під митним контролем,Утилізація товарів під митним контролем | YOURECO,"Утилізація товарів під митним контролем: контрафакт, брак, повернення, конфіскат, методи знищення та пакет документів.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-upakovky-na-pidpryyemstvi.html,https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,https://guide.youreco.com.ua/utylizaciya-upakovky-na-pidpryyemstvi.html,"noindex, follow",Порядок утилізації упаковки на підприємстві,Порядок утилізації упаковки на підприємстві — Довідник YOURECO,"Утилізація упаковки на підприємстві: підготовка партії, зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-upakovky-vid-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,https://guide.youreco.com.ua/utylizaciya-upakovky-vid-kosmetyky.html,"noindex, follow",Куди передають упаковку від косметики на утилізацію,Утилізація упаковки від косметики | YOURECO,"Довідка для підприємств про «утилізацію упаковки від косметики»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-vantazhnyh-shyn.html,https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,https://guide.youreco.com.ua/utylizaciya-vantazhnyh-shyn.html,"noindex, follow",Куди передають вантажні шини на утилізацію,Куди передають вантажні шини на утилізацію — Довідник YOURECO,"Практичний гайд для бізнесу про «утилізацію вантажних шин»: класифікація шин/гуми, зберігання, підготовка до вивезення, маршрути переробки та документи.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-vidpracovanoi-olyvy.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanoi-olyvy.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanoi-olyvy.html,"index, follow",Утилізація відпрацьованої оливи для бізнесу,Утилізація відпрацьованої оливи для бізнесу — YOURECO,"Дізнайтеся, як підприємству зібрати, передати й документально оформити утилізацію відпрацьованої моторної оливи.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-vidpracovanyh-masel.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,https://guide.youreco.com.ua/utylizaciya-vidpracovanyh-masel.html,"noindex, follow",Як оформлюється утилізація відпрацьованих олив,Як оформлюється утилізація відпрацьованих олив — Довідник YOURECO,"Утилізація відпрацьованих олив: що приймають, як організувати збір, вивезення та документи для підприємств.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-vody.html,https://guide.youreco.com.ua/utylizaciya-vody.html,https://guide.youreco.com.ua/utylizaciya-vody.html,"noindex, follow",Порядок утилізації води та товарних залишків,Порядок утилізації води та товарних залишків — Довідник YOURECO,"Довідка для підприємств про «утилізацію води (товарні залишки)»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-vyrobnychyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,https://guide.youreco.com.ua/utylizaciya-vyrobnychyh-vidhodiv.html,"noindex, follow",Порядок утилізації виробничих відходів для підприємств,Утилізація виробничих відходів | YOURECO,"Довідка для підприємств про «утилізацію виробничих відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-yagid.html,https://guide.youreco.com.ua/utylizaciya-yagid.html,https://guide.youreco.com.ua/utylizaciya-yagid.html,"noindex, follow",Куди передають ягоди на утилізацію,Куди передають ягоди на утилізацію — Довідник YOURECO,"Довідка для підприємств про «утилізацію ягід»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,keep_noindex,missing updated date
public/utylizaciya-zamorozhenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zamorozhenyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zamorozhenyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають заморожені продукти на утилізацію,Утилізація заморожених продуктів | YOURECO,"Довідка для підприємств про «утилізацію заморожених продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya-zipsovanyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zipsovanyh-produktiv.html,https://guide.youreco.com.ua/utylizaciya-zipsovanyh-produktiv.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Куди передають зіпсовані продукти на утилізацію,Утилізація зіпсованих продуктів | YOURECO,"Довідка для підприємств про «утилізацію зіпсованих продуктів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,service,review_index,index but not in sitemap; missing updated date
public/utylizaciya.html,https://guide.youreco.com.ua/utylizaciya.html,https://guide.youreco.com.ua/utylizaciya.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Порядок утилізації відходів для підприємств,Порядок утилізації відходів для підприємств — Довідник YOURECO,"Огляд утилізації відходів для підприємств: як підготувати партію, оформити документи й обрати правильний сценарій.",NO,,NO,YES,CollectionPage,hub,review_index,index but not in sitemap; missing updated date
public/vidhody-demontazhu.html,https://guide.youreco.com.ua/vidhody-demontazhu.html,https://guide.youreco.com.ua/vidhody-demontazhu.html,"noindex, follow",Відходи демонтажу: сортування та порядок передання,Відходи демонтажу | YOURECO,"Відходи демонтажу: сортування, утилізація, організація збору, вивезення та документи для підприємств.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vidhody-gumy.html,https://guide.youreco.com.ua/vidhody-gumy.html,https://guide.youreco.com.ua/vidhody-gumy.html,"noindex, follow",Відходи гуми: що відноситься і як утилізують,Відходи гуми: що відноситься і як утилізують — Довідник YOURECO,"Відходи гуми: що відноситься до потоку, як їх утилізують, організовують збір, вивезення та документи.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vidhody-polimeriv.html,https://guide.youreco.com.ua/vidhody-polimeriv.html,https://guide.youreco.com.ua/vidhody-polimeriv.html,"noindex, follow",Відходи полімерів,Відходи полімерів — Довідник YOURECO,"Гайд для підприємств про «відходи полімерів»: види полімерів, сортування, зберігання, підготовка до переробки, логістика та підтверджуючі документи.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vidhody-vyrobnyctva.html,https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,https://guide.youreco.com.ua/vidhody-vyrobnyctva.html,"noindex, follow",Відходи виробництва: класифікація та приклади,Відходи виробництва: класифікація та приклади — Довідник YOURECO,"Відходи виробництва: класифікація та приклади: що приймають, як організувати збір/вивезення та які документи потрібні для підприємств. Поради та перелінковка…",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vidhody.html,https://guide.youreco.com.ua/vidhody.html,https://guide.youreco.com.ua/vidhody.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Види відходів і поводження з ними,Види відходів і поводження з ними — Довідник YOURECO,"Довідник за видами відходів: як визначити потік, оцінити ризики змішування та підготувати партію до передачі.",YES,https://guide.youreco.com.ua/vidhody.html,NO,YES,CollectionPage,hub,review_index,missing updated date
public/vidy-kabelnyh-vidhodiv.html,https://guide.youreco.com.ua/vidy-kabelnyh-vidhodiv.html,https://guide.youreco.com.ua/vidy-kabelnyh-vidhodiv.html,"noindex, follow",Види кабельних відходів,Види кабельних відходів — Довідник YOURECO,"Види кабельних відходів: класифікація, приклади з підприємств, як правильно сортувати та передавати на утилізацію.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vidy-plastykovyh-vidhodiv.html,https://guide.youreco.com.ua/vidy-plastykovyh-vidhodiv.html,https://guide.youreco.com.ua/vidy-plastykovyh-vidhodiv.html,"noindex, follow",Види пластикових відходів,Види пластикових відходів — Довідник YOURECO,"Види пластикових відходів: PET, HDPE, PP, PS та інші. Як відрізняти, сортувати й передавати на переробку підприємствам.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vnutrishniy-akt-spysannya.html,https://guide.youreco.com.ua/vnutrishniy-akt-spysannya.html,https://guide.youreco.com.ua/vnutrishniy-akt-spysannya.html,"noindex, follow",Внутрішній акт списання: коли використовується перед передачею відходів,Внутрішній акт списання | YOURECO,"Внутрішній акт списання: як підтвердити виведення матеріалів, обладнання або продукції з обліку перед утилізацією.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vtorynna-syrovyna-z-budivelnyh-vidhodiv.html,https://guide.youreco.com.ua/vtorynna-syrovyna-z-budivelnyh-vidhodiv.html,https://guide.youreco.com.ua/vtorynna-syrovyna-z-budivelnyh-vidhodiv.html,"noindex, follow",Вторинна сировина з будівельних відходів,Вторинна сировина з будівельних відходів — Довідник YOURECO,"Вторинна сировина з будівельних відходів: що можна повернути в обіг, як підготувати матеріали та які документи потрібні.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vtorynna-syrovyna-z-vidhodiv.html,https://guide.youreco.com.ua/vtorynna-syrovyna-z-vidhodiv.html,https://guide.youreco.com.ua/vtorynna-syrovyna-z-vidhodiv.html,"noindex, follow",Вторинна сировина з відходів,Вторинна сировина з відходів — Довідник YOURECO,"Довідка для підприємств про «вторинна сировина з відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vymogy-do-zberigannya-vidhodiv.html,https://guide.youreco.com.ua/vymogy-do-zberigannya-vidhodiv.html,https://guide.youreco.com.ua/vymogy-do-zberigannya-vidhodiv.html,"noindex, follow",Вимоги до зберігання відходів,Вимоги до зберігання відходів — Довідник YOURECO,"Довідка для підприємств про «вимоги до зберігання відходів»: що включає, як підготувати партію, правила зберігання, логістика, документи та типові помилки.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/vyviz-budivelnyh-vidhodiv.html,https://guide.youreco.com.ua/vyviz-budivelnyh-vidhodiv.html,https://guide.youreco.com.ua/vyviz-budivelnyh-vidhodiv.html,"noindex, follow",Як організовується передання будівельних відходів,Передання будівельних відходів | YOURECO,"Вивіз будівельних відходів: як організувати контейнер, сортування, графік вивезення та пакет документів для підприємств.",NO,,NO,YES,Article,article,keep_noindex,missing updated date
public/yak-oformyty-spysannya-partiyi.html,https://guide.youreco.com.ua/yak-oformyty-spysannya-partiyi.html,https://guide.youreco.com.ua/yak-oformyty-spysannya-partiyi.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Як оформити списання партії продукції,Як оформити списання партії продукції | YOURECO,"Як оформити списання партії продукції: які документи входять до пакета, як підготувати внутрішні акти та як підтвердити передачу на утилізацію.",YES,https://guide.youreco.com.ua/yak-oformyty-spysannya-partiyi.html,NO,YES,Article,article,review_index,missing updated date
public/yak-peredaty-kosmetyku.html,https://guide.youreco.com.ua/yak-peredaty-kosmetyku.html,https://guide.youreco.com.ua/yak-peredaty-kosmetyku.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Як передати косметику на утилізацію,Як передати косметику на утилізацію | YOURECO,"Як передати косметику на утилізацію: коли списувати продукцію, як підготувати партію та які документи супроводжують передачу.",YES,https://guide.youreco.com.ua/yak-peredaty-kosmetyku.html,NO,YES,Article,article,review_index,missing updated date
public/yak-peredaty-li-ion-batarei.html,https://guide.youreco.com.ua/yak-peredaty-li-ion-batarei.html,https://guide.youreco.com.ua/yak-peredaty-li-ion-batarei.html,"index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1",Як передати Li-ion батареї на утилізацію,Як передати Li-ion батареї на утилізацію | YOURECO,"Як передати Li-ion батареї на утилізацію: порядок підготовки, вимоги безпеки, документи та логіка маршруту передачі для підприємств.",YES,https://guide.youreco.com.ua/yak-peredaty-li-ion-batarei.html,NO,YES,Article,article,review_index,missing updated date
